offspring_0_0,27.58296758
offspring_0_1,25.56092638
offspring_0_2,28.97352873
offspring_0_3,25.55246961
offspring_0_4,24.4197542
offspring_0_5,28.70690202
offspring_0_6,26.97361815
offspring_0_7,30.89450827
offspring_0_8,31.17556132
offspring_0_9,33.5446274
offspring_0_10,27.18325655
offspring_0_11,31.42366372
offspring_0_12,33.04718027
offspring_0_13,26.9131052
offspring_0_14,24.36665353
offspring_0_15,30.7674533
offspring_0_16,32.49169178
offspring_0_17,28.97620205
offspring_0_18,34.96123771
offspring_0_19,23.05810132
offspring_0_20,30.55288031
offspring_0_21,27.33978817
offspring_0_22,27.51403609
offspring_0_23,27.95374414
offspring_0_24,19.71952116
offspring_0_25,35.9436986
offspring_0_26,30.49002426
offspring_0_27,21.54722927
offspring_0_28,24.87745029
offspring_0_29,33.78892776
offspring_0_30,25.28176231
offspring_0_31,23.736024
offspring_1_0,35.9436986
offspring_1_1,34.96123771
offspring_1_2,33.78892776
offspring_1_3,33.5446274
offspring_1_4,33.04718027
offspring_1_5,32.49169178
offspring_1_6,31.42366372
offspring_1_7,28.70690202
offspring_1_8,26.9131052
offspring_1_9,26.97361815
offspring_1_10,27.51403609
offspring_1_11,28.97352873
offspring_1_12,27.95374414
offspring_1_13,30.49002426
offspring_1_14,30.89450827
offspring_1_15,31.17556132
offspring_1_16,32.12224002
offspring_1_17,38.34110357
offspring_1_18,24.27246535
offspring_1_19,29.10335502
offspring_1_20,28.14156965
offspring_1_21,32.79289449
offspring_1_22,28.69402238
offspring_1_23,33.44675543
offspring_1_24,31.64838426
offspring_1_25,32.81421886
offspring_1_26,37.11329782
offspring_1_27,31.20811204
offspring_1_28,27.55910967
offspring_1_29,29.55603086
offspring_1_30,29.2547942
offspring_1_31,35.84161655
offspring_2_0,38.34110357
offspring_2_1,37.11329782
offspring_2_2,35.9436986
offspring_2_3,35.84161655
offspring_2_4,34.96123771
offspring_2_5,33.78892776
offspring_2_6,33.5446274
offspring_2_7,32.79289449
offspring_2_8,29.55603086
offspring_2_9,31.42366372
offspring_2_10,27.55910967
offspring_2_11,30.49002426
offspring_2_12,30.89450827
offspring_2_13,31.64838426
offspring_2_14,31.17556132
offspring_2_15,32.81421886
offspring_2_16,30.15459383
offspring_2_17,30.03026464
offspring_2_18,34.52617235
offspring_2_19,33.68243652
offspring_2_20,32.61264724
offspring_2_21,32.03460932
offspring_2_22,27.68052948
offspring_2_23,33.99153785
offspring_2_24,29.96016229
offspring_2_25,35.54068776
offspring_2_26,35.04949409
offspring_2_27,38.12529776
offspring_2_28,27.0959724
offspring_2_29,33.12764853
offspring_2_30,28.62624371
offspring_2_31,30.87043448
offspring_3_0,38.34110357
offspring_3_1,38.12529776
offspring_3_2,37.11329782
offspring_3_3,35.9436986
offspring_3_4,35.84161655
offspring_3_5,35.54068776
offspring_3_6,35.04949409
offspring_3_7,33.99153785
offspring_3_8,33.68243652
offspring_3_9,32.03460932
offspring_3_10,33.12764853
offspring_3_11,34.52617235
offspring_3_12,33.78892776
offspring_3_13,30.87043448
offspring_3_14,31.17556132
offspring_3_15,29.55603086
offspring_3_16,31.77464457
offspring_3_17,39.71282398
offspring_3_18,31.9891879
offspring_3_19,30.9736874
offspring_3_20,29.04099307
offspring_3_21,32.10669307
offspring_3_22,26.54261889
offspring_3_23,32.3685154
offspring_3_24,33.68243652
offspring_3_25,29.55603086
offspring_3_26,35.33000277
offspring_3_27,33.11933757
offspring_3_28,36.82052952
offspring_3_29,36.04618998
offspring_3_30,32.77696915
offspring_3_31,32.75837478
offspring_4_0,39.94270904
offspring_4_1,38.55888941
offspring_4_2,38.35518282
offspring_4_3,37.30083563
offspring_4_4,37.08066261
offspring_4_5,36.2397774
offspring_4_6,36.24012934
offspring_4_7,33.02455748
offspring_4_8,32.3794369
offspring_4_9,35.32172639
offspring_4_10,35.79477125
offspring_4_11,33.02500303
offspring_4_12,33.34543437
offspring_4_13,34.7500078
offspring_4_14,34.20932369
offspring_4_15,33.96071844
offspring_4_16,36.44601515
offspring_4_17,34.53988489
offspring_4_18,32.03473068
offspring_4_19,36.02113868
offspring_4_20,38.09411764
offspring_4_21,33.63470987
offspring_4_22,36.34548464
offspring_4_23,33.15272446
offspring_4_24,33.96582236
offspring_4_25,31.17898442
offspring_4_26,34.63174875
offspring_4_27,31.01503095
offspring_4_28,27.84810076
offspring_4_29,33.89580278
offspring_4_30,37.41127407
offspring_4_31,36.62539658
offspring_5_0,39.71282398
offspring_5_1,38.34110357
offspring_5_2,38.12529776
offspring_5_3,37.84608377
offspring_5_4,37.15719059
offspring_5_5,37.11329782
offspring_5_6,36.82052952
offspring_5_7,32.77696915
offspring_5_8,35.79730323
offspring_5_9,34.36556605
offspring_5_10,36.1216492
offspring_5_11,35.54068776
offspring_5_12,34.52617235
offspring_5_13,36.42575956
offspring_5_14,36.04618998
offspring_5_15,35.04949409
offspring_5_16,29.08099219
offspring_5_17,30.9387476
offspring_5_18,36.42575956
offspring_5_19,36.04618998
offspring_5_20,37.04096596
offspring_5_21,37.84774271
offspring_5_22,32.61205259
offspring_5_23,36.55828536
offspring_5_24,44.82935172
offspring_5_25,31.74515972
offspring_5_26,37.38327808
offspring_5_27,27.65866677
offspring_5_28,30.57335198
offspring_5_29,36.41253373
offspring_5_30,31.18949321
offspring_5_31,29.67166685
offspring_6_0,44.82935172
offspring_6_1,39.71282398
offspring_6_2,38.34110357
offspring_6_3,38.12529776
offspring_6_4,37.84774271
offspring_6_5,37.84608377
offspring_6_6,37.38327808
offspring_6_7,36.55828536
offspring_6_8,37.04096596
offspring_6_9,37.15719059
offspring_6_10,32.61205259
offspring_6_11,36.1216492
offspring_6_12,36.42575956
offspring_6_13,31.74515972
offspring_6_14,32.77696915
offspring_6_15,37.11329782
offspring_6_16,35.2687364
offspring_6_17,31.59335073
offspring_6_18,36.7814153
offspring_6_19,39.5701623
offspring_6_20,37.59561207
offspring_6_21,36.52750792
offspring_6_22,39.46342899
offspring_6_23,35.78063569
offspring_6_24,33.56970352
offspring_6_25,36.09414922
offspring_6_26,29.8549099
offspring_6_27,35.80437926
offspring_6_28,37.60309269
offspring_6_29,30.9816561
offspring_6_30,38.23335587
offspring_6_31,35.09425159
offspring_7_0,44.82935172
offspring_7_1,39.71282398
offspring_7_2,39.5701623
offspring_7_3,39.46342899
offspring_7_4,38.34110357
offspring_7_5,38.23335587
offspring_7_6,38.12529776
offspring_7_7,36.09414922
offspring_7_8,35.09425159
offspring_7_9,37.15719059
offspring_7_10,37.84774271
offspring_7_11,36.52750792
offspring_7_12,37.84608377
offspring_7_13,36.42575956
offspring_7_14,35.80437926
offspring_7_15,33.56970352
offspring_7_16,30.7245083
offspring_7_17,34.81349692
offspring_7_18,38.12529776
offspring_7_19,37.84774271
offspring_7_20,37.63886713
offspring_7_21,34.22155978
offspring_7_22,41.67855711
offspring_7_23,36.03268595
offspring_7_24,35.88406454
offspring_7_25,33.33263567
offspring_7_26,40.36395529
offspring_7_27,27.91839546
offspring_7_28,37.87182252
offspring_7_29,36.31648066
offspring_7_30,30.22458394
offspring_7_31,33.76307039
offspring_8_0,44.82935172
offspring_8_1,41.67855711
offspring_8_2,40.36395529
offspring_8_3,39.71282398
offspring_8_4,40.69032053
offspring_8_5,39.46342899
offspring_8_6,38.34110357
offspring_8_7,38.12529776
offspring_8_8,37.15719059
offspring_8_9,37.63886713
offspring_8_10,33.56970352
offspring_8_11,37.84774271
offspring_8_12,38.23335587
offspring_8_13,37.84608377
offspring_8_14,35.09425159
offspring_8_15,36.42575956
offspring_8_16,33.03777455
offspring_8_17,36.69037903
offspring_8_18,37.30146988
offspring_8_19,35.94702543
offspring_8_20,37.84774271
offspring_8_21,38.12529776
offspring_8_22,35.95800715
offspring_8_23,36.96526677
offspring_8_24,37.04676747
offspring_8_25,31.82445109
offspring_8_26,33.62808542
offspring_8_27,30.8867176
offspring_8_28,31.98452852
offspring_8_29,29.38228478
offspring_8_30,34.08179971
offspring_8_31,38.67593972
offspring_9_0,44.82935172
offspring_9_1,41.67855711
offspring_9_2,40.69032053
offspring_9_3,40.36395529
offspring_9_4,39.71282398
offspring_9_5,39.46342899
offspring_9_6,38.67593972
offspring_9_7,31.98452852
offspring_9_8,36.96526677
offspring_9_9,38.34110357
offspring_9_10,37.84608377
