offspring_table,fitness
offspring_9_26,96.46271146
offspring_9_27,89.78173959
offspring_9_28,72.53483691
offspring_9_29,96.15940815
offspring_9_30,82.31293542
offspring_9_31,91.33421201
offspring_10_0,99.78509912
offspring_10_1,97.77427148
offspring_10_2,96.46271146
offspring_10_3,96.15940815
offspring_10_4,93.21930276
offspring_10_5,93.52008106
offspring_10_6,93.44083357
offspring_10_7,78.21572825
offspring_10_8,91.33421201
offspring_10_9,91.97141708
offspring_10_10,87.19417947
offspring_10_11,91.77428815
offspring_10_12,87.87697915
offspring_10_13,85.47840802
offspring_10_14,80.06249083
offspring_10_15,98.37480457
offspring_10_16,90.686126
offspring_10_17,85.88038895
offspring_10_18,83.87826693
offspring_10_19,77.01107529
offspring_10_20,87.57972506
offspring_10_21,93.87596226
offspring_10_22,86.95924909
offspring_10_23,92.3130429
offspring_10_24,86.80793668
offspring_10_25,87.28767568
offspring_10_26,80.89936651
offspring_10_27,97.45945972
offspring_10_28,91.77428815
offspring_10_29,93.44083357
offspring_10_30,70.41161403
offspring_10_31,99.90490526
offspring_11_0,99.90490526
offspring_11_1,99.78509912
offspring_11_2,98.37480457
offspring_11_3,97.77427148
offspring_11_4,97.45945972
offspring_11_5,96.46271146
offspring_11_6,96.15940815
offspring_11_7,87.19417947
offspring_11_8,92.3130429
offspring_11_9,90.686126
offspring_11_10,87.28767568
offspring_11_11,93.44083357
offspring_11_12,93.52008106
offspring_11_13,91.77428815
offspring_11_14,91.97141708
offspring_11_15,77.01107529
offspring_11_16,78.21572825
offspring_11_17,78.21572825
offspring_11_18,99.71428606
offspring_11_19,96.20673278
offspring_11_20,89.09479773
offspring_11_21,98.44234327
offspring_11_22,80.16780768
offspring_11_23,89.26735413
offspring_11_24,88.89592211
offspring_11_25,78.68525917
offspring_11_26,98.86787518
offspring_11_27,93.05604297
offspring_11_28,88.85548657
offspring_11_29,92.61715713
offspring_11_30,85.61175077
offspring_11_31,95.23190604
offspring_12_0,99.90490526
offspring_12_1,99.78509912
offspring_12_2,99.71428606
offspring_12_3,98.86787518
offspring_12_4,98.44234327
offspring_12_5,98.37480457
offspring_12_6,97.77427148
offspring_12_7,91.97141708
offspring_12_8,96.46271146
offspring_12_9,88.85548657
offspring_12_10,97.45945972
offspring_12_11,93.05604297
offspring_12_12,89.26735413
offspring_12_13,96.15940815
offspring_12_14,77.01107529
offspring_12_15,88.89592211
offspring_12_16,89.09479773
offspring_12_17,89.09479773
offspring_12_18,95.75137235
offspring_12_19,97.57545178
offspring_12_20,92.11091525
offspring_12_21,76.28554338
offspring_12_22,86.64887501
offspring_12_23,82.51006434
offspring_12_24,95.96246753
offspring_12_25,99.0729827
offspring_12_26,99.90490526
offspring_12_27,96.46271146
offspring_12_28,97.60501839
offspring_12_29,96.31033089
offspring_12_30,94.76851676
offspring_12_31,103.25330735
offspring_13_0,103.25330735
offspring_13_1,99.90490526
offspring_13_2,99.90490526
offspring_13_3,99.78509912
offspring_13_4,99.71428606
offspring_13_5,99.0729827
offspring_13_6,98.86787518
offspring_13_7,98.44234327
offspring_13_8,95.96246753
offspring_13_9,95.75137235
offspring_13_10,97.60501839
offspring_13_11,96.46271146
offspring_13_12,96.31033089
offspring_13_13,92.11091525
