offspring_table,fitness
offspring_18_31,101.45529203
offspring_19_0,102.55055218
offspring_19_1,102.27871223
offspring_19_2,102.27871223
offspring_19_3,101.89913663
offspring_19_4,101.89913663
offspring_19_5,101.45529203
offspring_19_6,101.41776668
offspring_19_7,98.19598134
offspring_19_8,96.21580417
offspring_19_9,101.41727432
offspring_19_10,96.05769144
offspring_19_11,100.58753662
offspring_19_12,97.06929145
offspring_19_13,97.51945355
offspring_19_14,99.05992268
offspring_19_15,90.35801391
offspring_19_16,98.29336524
offspring_19_17,99.88993256
offspring_19_18,99.1914582
offspring_19_19,94.0794213
offspring_19_20,102.18628144
offspring_19_21,87.6588322
offspring_19_22,102.68639413
offspring_19_23,102.21607635
offspring_19_24,102.55055218
offspring_19_25,101.41727432
offspring_19_26,98.1733205
offspring_19_27,94.9241414
offspring_19_28,98.46237409
offspring_19_29,100.6586675
offspring_19_30,99.26858237
offspring_19_31,102.03726184
offspring_20_0,102.68639413
offspring_20_1,102.55055218
offspring_20_2,102.55055218
offspring_20_3,102.27871223
offspring_20_4,102.27871223
offspring_20_5,102.21607635
offspring_20_6,102.18628144
offspring_20_7,98.19598134
offspring_20_8,101.41727432
offspring_20_9,99.88993256
offspring_20_10,100.58753662
offspring_20_11,99.26858237
offspring_20_12,101.89913663
offspring_20_13,99.05992268
offspring_20_14,98.1733205
offspring_20_15,87.6588322
offspring_20_16,100.6586675
offspring_20_17,101.89913663
offspring_20_18,104.56961391
offspring_20_19,97.51477089
offspring_20_20,98.97076161
offspring_20_21,101.27070439
offspring_20_22,98.54690279
offspring_20_23,96.74113139
offspring_20_24,102.27871223
offspring_20_25,101.41727432
offspring_20_26,100.44309391
offspring_20_27,102.60796102
offspring_20_28,103.20387476
offspring_20_29,99.56313518
offspring_20_30,86.01907214
offspring_20_31,101.10687228
offspring_21_0,104.56961391
offspring_21_1,103.20387476
offspring_21_2,102.68639413
offspring_21_3,102.60796102
offspring_21_4,102.55055218
offspring_21_5,102.55055218
offspring_21_6,102.27871223
offspring_21_7,101.41727432
offspring_21_8,96.74113139
offspring_21_9,101.27070439
offspring_21_10,100.6586675
offspring_21_11,101.10687228
offspring_21_12,99.05992268
offspring_21_13,99.26858237
offspring_21_14,101.89913663
offspring_21_15,102.21607635
offspring_21_16,101.41727432
offspring_21_17,102.55055218
offspring_21_18,100.93622857
offspring_21_19,98.2271892
offspring_21_20,101.817654
offspring_21_21,104.62293649
offspring_21_22,102.33203482
offspring_21_23,100.3559439
offspring_21_24,102.21607635
offspring_21_25,100.6586675
offspring_21_26,100.75382188
offspring_21_27,97.7562733
offspring_21_28,102.25218703
offspring_21_29,101.92566183
offspring_21_30,95.12272152
offspring_21_31,103.65648828
offspring_22_0,104.62293649
offspring_22_1,104.56961391
offspring_22_2,103.65648828
offspring_22_3,103.20387476
offspring_22_4,102.68639413
offspring_22_5,102.60796102
offspring_22_6,102.55055218
offspring_22_7,102.55055218
offspring_22_8,101.41727432
offspring_22_9,100.6586675
offspring_22_10,101.10687228
offspring_22_11,102.21607635
offspring_22_12,101.92566183
offspring_22_13,101.89913663
offspring_22_14,100.6586675
offspring_22_15,100.75382188
offspring_22_16,102.1851927
offspring_22_17,101.02402697
offspring_22_18,104.19385239
offspring_22_19,101.78399473
offspring_22_20,101.92566183
offspring_22_21,101.41727432
offspring_22_22,100.99091382
offspring_22_23,102.62195524
offspring_22_24,102.19913663
offspring_22_25,102.5674919
offspring_22_26,101.62402698
offspring_22_27,102.21199008
offspring_22_28,100.78247257
offspring_22_29,99.7586675
offspring_22_30,101.80725196
offspring_22_31,103.48034709
offspring_23_0,104.62293649
offspring_23_1,104.56961391
offspring_23_2,104.19385239
offspring_23_3,103.65648828
offspring_23_4,103.48034709
offspring_23_5,103.20387476
offspring_23_6,102.68639413
offspring_23_7,102.5674919
offspring_23_8,101.89913663
offspring_23_9,102.55055218
offspring_23_10,101.92566183
offspring_23_11,102.60796102
offspring_23_12,102.62195524
offspring_23_13,101.78399473
offspring_23_14,102.1851927
offspring_23_15,99.7586675
offspring_23_16,101.31199008
offspring_23_17,103.11144571
offspring_23_18,102.5674919
offspring_23_19,102.1851927
offspring_23_20,101.26111891
offspring_23_21,102.00681853
offspring_23_22,101.67217454
offspring_23_23,102.85491063
offspring_23_24,103.4382431
offspring_23_25,103.29902914
offspring_23_26,100.76504049
offspring_23_27,102.19913663
offspring_23_28,102.2382431
offspring_23_29,101.40937397
offspring_23_30,101.78399473
offspring_23_31,106.47843831
offspring_24_0,106.47843831
offspring_24_1,104.62293649
offspring_24_2,104.56961391
offspring_24_3,104.19385239
offspring_24_4,103.65648828
offspring_24_5,103.48034709
offspring_24_6,103.4382431
offspring_24_7,101.89913663
offspring_24_8,101.92566183
offspring_24_9,102.1851927
offspring_24_10,102.85491063
offspring_24_11,102.00681853
offspring_24_12,103.11144571
offspring_24_13,102.55055218
offspring_24_14,102.5674919
offspring_24_15,103.20387476
offspring_24_16,102.58089146
offspring_24_17,102.91563947
offspring_24_18,103.32555434
offspring_24_19,101.57261143
offspring_24_20,101.2586675
offspring_24_21,101.09423727
offspring_24_22,102.55055218
offspring_24_23,102.1851927
offspring_24_24,106.15191311
offspring_24_25,104.15093185
offspring_24_26,101.62511746
offspring_24_27,103.49183786
offspring_24_28,104.19385239
offspring_24_29,102.5674919
offspring_24_30,102.98317817
offspring_24_31,104.50588929
offspring_25_0,106.47843831
offspring_25_1,106.15191311
offspring_25_2,101.83050745
offspring_25_3,104.56961391
offspring_25_4,104.50588929
offspring_25_5,104.19385239
offspring_25_6,104.19385239
offspring_25_7,103.49183786
offspring_25_8,103.48034709
offspring_25_9,102.91563947
offspring_25_10,103.65648828
offspring_25_11,102.58089146
offspring_25_12,102.85491063
offspring_25_13,102.1851927
offspring_25_14,102.55055218
offspring_25_15,101.57261143
offspring_25_16,101.3912935
offspring_25_17,104.9759869
offspring_25_18,103.21836307
offspring_25_19,106.50496351
offspring_25_20,103.85120404
offspring_25_21,103.23339748
offspring_25_22,103.82876511
offspring_25_23,103.80142335
offspring_25_24,103.77544252
offspring_25_25,102.37277614
offspring_25_26,102.1851927
offspring_25_27,101.57261143
offspring_25_28,105.48655363
offspring_25_29,104.34864513
offspring_25_30,102.53606387
offspring_25_31,105.72473605
offspring_26_0,106.50496351
offspring_26_1,106.47843831
offspring_26_2,106.15191311
offspring_26_3,105.72473605
offspring_26_4,105.48655363
offspring_26_5,104.9759869
offspring_26_6,104.56961391
offspring_26_7,103.49183786
offspring_26_8,104.34864513
offspring_26_9,102.85491063
offspring_26_10,104.19385239
offspring_26_11,104.50588929
offspring_26_12,102.1851927
offspring_26_13,103.77544252
offspring_26_14,102.1851927
offspring_26_15,102.91563947
offspring_26_16,103.81373243
offspring_26_17,103.87990846
offspring_26_18,106.34744717
offspring_26_19,102.88965864
offspring_26_20,105.43295886
offspring_26_21,104.69183787
offspring_26_22,102.8877516
offspring_26_23,106.45245748
offspring_26_24,101.87016002
offspring_26_25,103.23067215
offspring_26_26,103.99091208
offspring_26_27,103.99722959
offspring_26_28,104.4142768
offspring_26_29,106.50523569
offspring_26_30,103.82386228
offspring_26_31,104.63797091
offspring_27_0,106.50523569
offspring_27_1,106.50496351
offspring_27_2,106.47843831
offspring_27_3,106.45245748
offspring_27_4,106.34744717
offspring_27_5,106.15191311
offspring_27_6,105.72473605
offspring_27_7,104.63797091
offspring_27_8,104.50588929
offspring_27_9,105.48655363
offspring_27_10,104.69183787
offspring_27_11,104.56961391
offspring_27_12,103.49183786
offspring_27_13,104.34864513
offspring_27_14,103.87990846
offspring_27_15,103.82386228
offspring_27_16,104.47963628
offspring_27_17,106.20523569
offspring_27_18,105.48655363
