offspring_0_0,48.74387616
offspring_0_1,44.69786439
offspring_0_2,43.56129702
offspring_0_3,47.25401807
offspring_0_4,40.84401075
offspring_0_5,39.09077549
offspring_0_6,38.20025476
offspring_0_7,33.96935304
offspring_0_8,46.78970134
offspring_0_9,44.07532527
offspring_0_10,45.12767864
offspring_0_11,34.22760938
offspring_0_12,36.50895744
offspring_0_13,48.08359927
offspring_0_14,52.63092855
offspring_0_15,48.54116589
offspring_0_16,42.76314476
offspring_0_17,50.59917933
offspring_0_18,52.81633877
offspring_0_19,50.25745374
offspring_0_20,36.83258448
offspring_0_21,48.27293618
offspring_0_22,47.18358722
offspring_0_23,33.75412984
offspring_0_24,44.50933802
offspring_0_25,40.45189002
offspring_0_26,37.4566944
offspring_0_27,46.36950871
offspring_0_28,35.43196181
offspring_0_29,43.17044051
offspring_0_30,51.61108164
offspring_0_31,50.27001695
offspring_1_0,52.81633877
offspring_1_1,52.63092855
offspring_1_2,51.61108164
offspring_1_3,50.59917933
offspring_1_4,50.27001695
offspring_1_5,50.25745374
offspring_1_6,48.74387616
offspring_1_7,36.83258448
offspring_1_8,40.84401075
offspring_1_9,47.18358722
offspring_1_10,43.17044051
offspring_1_11,44.07532527
offspring_1_12,47.25401807
offspring_1_13,48.08359927
offspring_1_14,48.54116589
offspring_1_15,42.76314476
offspring_1_16,43.96712563
offspring_1_17,43.49973959
offspring_1_18,47.37143682
offspring_1_19,40.97248214
offspring_1_20,41.91300583
offspring_1_21,51.43284763
offspring_1_22,37.65185608
offspring_1_23,49.07770743
offspring_1_24,45.7359135
offspring_1_25,50.31984755
offspring_1_26,44.60703835
offspring_1_27,49.931715
offspring_1_28,48.99707921
offspring_1_29,37.00024874
offspring_1_30,42.07028183
offspring_1_31,88.04508874
offspring_2_0,88.04508874
offspring_2_1,52.96100768
offspring_2_2,52.63092855
offspring_2_3,51.61108164
offspring_2_4,51.43284763
offspring_2_5,50.59917933
offspring_2_6,50.31984755
offspring_2_7,48.99707921
offspring_2_8,48.74387616
offspring_2_9,41.91300583
offspring_2_10,48.08359927
offspring_2_11,49.931715
offspring_2_12,50.27001695
offspring_2_13,45.7359135
offspring_2_14,47.25401807
offspring_2_15,49.07770743
offspring_2_16,87.80703662
offspring_2_17,50.25745374
offspring_2_18,53.1709681
offspring_2_19,37.46579007
offspring_2_20,50.92202075
offspring_2_21,54.20228735
offspring_2_22,49.14202032
offspring_2_23,52.03890326
offspring_2_24,50.13108722
offspring_2_25,53.62755007
offspring_2_26,49.21849392
offspring_2_27,49.60465747
offspring_2_28,51.95389853
offspring_2_29,45.57006211
offspring_2_30,42.8800561
offspring_2_31,97.88366798
offspring_3_0,97.88366798
offspring_3_1,88.04508874
offspring_3_2,87.80703662
offspring_3_3,54.20228735
offspring_3_4,52.91927607
offspring_3_5,88.44111597
offspring_3_6,52.96100768
offspring_3_7,50.27001695
offspring_3_8,48.08359927
offspring_3_9,52.03890326
offspring_3_10,50.25745374
offspring_3_11,50.13108722
offspring_3_12,51.43284763
offspring_3_13,50.92202075
offspring_3_14,52.63092855
offspring_3_15,51.95389853
offspring_3_16,41.01213298
offspring_3_17,79.62354848
offspring_3_18,41.03240472
offspring_3_19,54.97406406
offspring_3_20,41.01213298
offspring_3_21,53.62755007
offspring_3_22,55.08734108
offspring_3_23,50.11559658
offspring_3_24,46.52378116
offspring_3_25,51.81629361
offspring_3_26,48.76678511
offspring_3_27,86.30127334
offspring_3_28,53.63780374
offspring_3_29,51.67243524
offspring_3_30,78.24752381
offspring_3_31,84.43586359
offspring_4_0,97.88366798
offspring_4_1,88.44111597
offspring_4_2,88.04508874
offspring_4_3,87.80703662
offspring_4_4,86.30127334
offspring_4_5,84.43586359
offspring_4_6,79.62354848
offspring_4_7,51.95389853
offspring_4_8,78.24752381
offspring_4_9,55.08734108
offspring_4_10,48.76678511
offspring_4_11,54.97406406
offspring_4_12,52.91927607
offspring_4_13,51.67243524
