offspring_table,fitness
offspring_31_5,109.5937426
offspring_31_6,109.5937426
offspring_31_7,109.346793
offspring_31_8,109.2937426
offspring_31_9,108.87309571
offspring_31_10,109.5406922
offspring_31_11,109.24570309
offspring_31_12,109.07843715
offspring_31_13,109.07843715
offspring_31_14,108.5396023
offspring_31_15,108.84553782
offspring_31_16,108.60681103
offspring_31_17,108.87309571
offspring_31_18,109.85381783
offspring_31_19,108.23148755
offspring_31_20,108.65065619
offspring_31_21,108.43459198
offspring_31_22,108.77843716
offspring_31_23,109.54570309
offspring_31_24,109.91106257
offspring_31_25,109.45882931
offspring_31_26,110.18034304
offspring_31_27,108.01928596
offspring_31_28,109.22647608
offspring_31_29,107.58219344
offspring_31_30,109.5937426
offspring_31_31,108.90915611
offspring_32_0,110.32527811
offspring_32_1,110.18034304
offspring_32_2,110.14150876
offspring_32_3,109.95991863
offspring_32_4,109.91106257
offspring_32_5,109.85381783
offspring_32_6,109.5937426
offspring_32_7,109.07843715
offspring_32_8,109.346793
offspring_32_9,109.2937426
offspring_32_10,109.5937426
offspring_32_11,109.54570309
offspring_32_12,108.23148755
offspring_32_13,109.24570309
offspring_32_14,109.5406922
offspring_32_15,109.5937426
offspring_32_16,108.27544079
offspring_32_17,109.13421115
offspring_32_18,109.62026779
offspring_32_19,109.3202678
offspring_32_20,109.5406922
offspring_32_21,109.07843715
offspring_32_22,110.39848014
offspring_32_23,108.81917847
offspring_32_24,109.5937426
offspring_32_25,109.91106257
offspring_32_26,108.59766358
offspring_32_27,108.08655248
offspring_32_28,108.30196599
offspring_32_29,109.2937426
offspring_32_30,107.85692284
offspring_32_31,110.09575655
offspring_33_0,110.39848014
offspring_33_1,110.32527811
offspring_33_2,110.18034304
offspring_33_3,110.14150876
offspring_33_4,110.09575655
offspring_33_5,109.95991863
offspring_33_6,109.91106257
offspring_33_7,109.07843715
offspring_33_8,109.5406922
offspring_33_9,109.5937426
offspring_33_10,109.24570309
offspring_33_11,108.81917847
offspring_33_12,109.91106257
offspring_33_13,109.5937426
offspring_33_14,109.54570309
offspring_33_15,109.5937426
offspring_33_16,110.05180331
offspring_33_17,110.22701987
offspring_33_18,109.27734725
offspring_33_19,108.95801217
offspring_33_20,109.32429627
offspring_33_21,109.73867767
offspring_33_22,108.96313113
offspring_33_23,108.47832908
offspring_33_24,109.54570309
offspring_33_25,109.2406922
offspring_33_26,109.5937426
offspring_33_27,109.5937426
offspring_33_28,107.76193432
offspring_33_29,107.92228232
offspring_33_30,109.9264755
offspring_33_31,109.79455973
offspring_34_0,110.39848014
offspring_34_1,110.32527811
offspring_34_2,110.22701987
offspring_34_3,110.18034304
offspring_34_4,110.14150876
offspring_34_5,110.09575655
offspring_34_6,110.05180331
offspring_34_7,109.79455973
offspring_34_8,109.27734725
offspring_34_9,109.5937426
offspring_34_10,109.91106257
offspring_34_11,109.32429627
offspring_34_12,109.5937426
offspring_34_13,109.5937426
offspring_34_14,109.2406922
offspring_34_15,109.91106257
offspring_34_16,108.95801217
offspring_34_17,108.95801217
offspring_34_18,109.5937426
offspring_34_19,109.5937426
offspring_34_20,110.05599764
offspring_34_21,109.96585415
offspring_34_22,110.11498356
offspring_34_23,109.05082147
offspring_34_24,108.85583352
offspring_34_25,109.03758777
offspring_34_26,109.28453737
offspring_34_27,109.24150876
offspring_34_28,109.58453737
offspring_34_29,110.56302249
offspring_34_30,108.84880752
offspring_34_31,109.30387245
offspring_35_0,110.56302249
offspring_35_1,110.39848014
offspring_35_2,110.32527811
offspring_35_3,110.22701987
offspring_35_4,110.18034304
offspring_35_5,110.14150876
offspring_35_6,110.11498356
offspring_35_7,109.24150876
offspring_35_8,109.32429627
offspring_35_9,109.79455973
offspring_35_10,110.05180331
offspring_35_11,109.96585415
offspring_35_12,109.91106257
offspring_35_13,110.05599764
offspring_35_14,109.5937426
offspring_35_15,109.27734725
offspring_35_16,109.08143294
offspring_35_17,108.55392648
offspring_35_18,109.53649786
offspring_35_19,109.49957062
offspring_35_20,110.33121363
offspring_35_21,109.68644383
offspring_35_22,108.54880752
offspring_35_23,109.13649845
offspring_35_24,109.19357731
offspring_35_25,110.29875291
offspring_35_26,110.39848014
offspring_35_27,110.11498356
offspring_35_28,109.75044064
offspring_35_29,108.54880752
offspring_35_30,109.17843657
offspring_35_31,109.72091966
offspring_36_0,110.56302249
offspring_36_1,110.39848014
offspring_36_2,110.39848014
offspring_36_3,110.33121363
offspring_36_4,110.32527811
offspring_36_5,110.29875291
offspring_36_6,110.22701987
offspring_36_7,110.11498356
offspring_36_8,110.11498356
offspring_36_9,109.72091966
offspring_36_10,109.49957062
offspring_36_11,109.08143294
offspring_36_12,109.75044064
offspring_36_13,110.14150876
offspring_36_14,106.73568188
offspring_36_15,110.18034304
offspring_36_16,109.12821784
offspring_36_17,109.87533215
offspring_36_18,110.22701987
offspring_36_19,110.32527811
offspring_36_20,108.22239039
offspring_36_21,109.4926527
offspring_36_22,110.29875291
offspring_36_23,110.11498356
offspring_36_24,109.23431863
offspring_36_25,110.15882873
offspring_36_26,110.56302249
offspring_36_27,110.33121363
offspring_36_28,108.5876418
offspring_36_29,109.92200898
offspring_36_30,109.75044064
offspring_36_31,110.9485336
offspring_37_0,110.9485336
offspring_37_1,110.56302249
offspring_37_2,110.56302249
offspring_37_3,110.39848014
offspring_37_4,110.39848014
offspring_37_5,110.33121363
offspring_37_6,110.33121363
offspring_37_7,110.29875291
offspring_37_8,110.18034304
offspring_37_9,110.11498356
offspring_37_10,110.32527811
offspring_37_11,110.22701987
offspring_37_12,109.75044064
offspring_37_13,110.29875291
offspring_37_14,106.73568188
offspring_37_15,109.75044064
offspring_37_16,110.06193316
offspring_37_17,110.58954769
offspring_37_18,110.22701987
offspring_37_19,110.39848014
offspring_37_20,110.29875291
offspring_37_21,110.29875291
offspring_37_22,107.19793693
offspring_37_23,108.9831747
offspring_37_24,110.39848014
offspring_37_25,110.33121363
offspring_37_26,110.98736788
offspring_37_27,109.77113839
offspring_37_28,109.75044064
offspring_37_29,109.75044064
offspring_37_30,110.06193316
offspring_37_31,110.15381784
offspring_38_0,110.98736788
offspring_38_1,110.9485336
offspring_38_2,110.58954769
offspring_38_3,110.56302249
offspring_38_4,110.56302249
offspring_38_5,110.39848014
offspring_38_6,110.39848014
offspring_38_7,110.33121363
offspring_38_8,110.33121363
offspring_38_9,110.06193316
offspring_38_10,110.39848014
offspring_38_11,110.29875291
offspring_38_12,108.9831747
offspring_38_13,110.39848014
offspring_38_14,110.18034304
offspring_38_15,110.15381784
offspring_38_16,109.77113839
offspring_38_17,110.9485336
offspring_38_18,110.31699751
offspring_38_19,111.27723803
offspring_38_20,109.604689
offspring_38_21,110.63028901
offspring_38_22,110.17113781
offspring_38_23,109.88034303
offspring_38_24,110.39848014
offspring_38_25,110.39848014
offspring_38_26,110.18034304
offspring_38_27,110.15381784
offspring_38_28,110.39848014
offspring_38_29,108.9831747
offspring_38_30,110.18034304
offspring_38_31,111.14651908
offspring_39_0,111.27723803
offspring_39_1,111.14651908
offspring_39_2,110.98736788
offspring_39_3,110.9485336
offspring_39_4,110.9485336
offspring_39_5,110.63028901
offspring_39_6,110.58954769
offspring_39_7,110.18034304
offspring_39_8,110.39848014
offspring_39_9,110.56302249
offspring_39_10,110.39848014
offspring_39_11,110.39848014
offspring_39_12,110.39848014
offspring_39_13,110.33121363
offspring_39_14,109.77113839
offspring_39_15,110.18034304
offspring_39_16,110.39848014
offspring_39_17,110.39848014
offspring_39_18,110.51187913
offspring_39_19,109.46694406
offspring_39_20,111.14651908
offspring_39_21,110.98736788
offspring_39_22,110.23339344
offspring_39_23,110.10076744
offspring_39_24,111.27723803
offspring_39_25,110.58954769
offspring_39_26,110.18034304
offspring_39_27,110.39848014
offspring_39_28,110.29237935
offspring_39_29,110.43731442
offspring_39_30,110.39848014
offspring_39_31,110.9037638
offspring_40_0,111.27723803
offspring_40_1,111.27723803
offspring_40_2,111.14651908
offspring_40_3,111.14651908
offspring_40_4,110.98736788
offspring_40_5,110.98736788
offspring_40_6,110.9485336
offspring_40_7,110.9037638
offspring_40_8,110.51187913
offspring_40_9,110.39848014
offspring_40_10,110.58954769
offspring_40_11,110.93840375
offspring_40_12,110.58954769
offspring_40_13,110.9485336
offspring_40_14,110.39848014
offspring_40_15,109.77113839
offspring_40_16,110.63028901
offspring_40_17,109.77113839
offspring_40_18,110.51187913
offspring_40_19,110.63028901
offspring_40_20,110.86803338
offspring_40_21,110.43731442
offspring_40_22,110.98736788
offspring_40_23,110.98736788
offspring_40_24,111.30376323
offspring_40_25,109.72810978
offspring_40_26,111.14651908
offspring_40_27,110.9485336
offspring_40_28,110.43720636
offspring_40_29,110.66912329
offspring_40_30,110.39848014
offspring_40_31,111.25991806
offspring_41_0,111.30376323
offspring_41_1,111.27723803
offspring_41_2,111.27723803
offspring_41_3,111.25991806
offspring_41_4,111.14651908
offspring_41_5,111.14651908
offspring_41_6,111.14651908
offspring_41_7,110.9037638
offspring_41_8,110.98736788
offspring_41_9,110.9485336
offspring_41_10,110.93840375
offspring_41_11,110.63028901
offspring_41_12,110.51187913
offspring_41_13,110.86803338
offspring_41_14,109.77113839
offspring_41_15,109.77113839
offspring_41_16,110.15381784
offspring_41_17,110.18034304
offspring_41_18,111.25991806
offspring_41_19,111.14651908
offspring_41_20,111.24760898
offspring_41_21,110.60468843
offspring_41_22,110.46383962
offspring_41_23,110.57723861
offspring_41_24,111.27723803
offspring_41_25,110.98736788
offspring_41_26,109.77113839
offspring_41_27,111.14651908
offspring_41_28,111.33028843
offspring_41_29,111.09346868
offspring_41_30,110.58954769
offspring_41_31,111.55572372
offspring_42_0,111.55572372
offspring_42_1,111.33028843
offspring_42_2,111.30376323
offspring_42_3,111.27723803
offspring_42_4,111.27723803
offspring_42_5,111.27723803
offspring_42_6,111.25991806
offspring_42_7,111.25991806
offspring_42_8,110.93840375
offspring_42_9,109.77113839
offspring_42_10,111.14651908
offspring_42_11,110.98736788
offspring_42_12,110.9037638
offspring_42_13,111.14651908
offspring_42_14,110.57723861
offspring_42_15,110.86803338
offspring_42_16,111.09346868
offspring_42_17,111.25991806
offspring_42_18,110.96084268
offspring_42_19,109.82418879
offspring_42_20,111.23840375
offspring_42_21,111.63529932
offspring_42_22,110.93840375
offspring_42_23,111.30376323
offspring_42_24,111.25071283
offspring_42_25,110.930289
offspring_42_26,110.86803338
offspring_42_27,111.23339286
offspring_42_28,111.14651908
offspring_42_29,111.09346868
offspring_42_30,111.27723803
offspring_42_31,109.96721682
offspring_43_0,111.63529932
offspring_43_1,111.55572372
offspring_43_2,111.33028843
offspring_43_3,111.30376323
offspring_43_4,111.30376323
offspring_43_5,111.27723803
offspring_43_6,111.27723803
offspring_43_7,111.23339286
offspring_43_8,111.14651908
offspring_43_9,111.14651908
offspring_43_10,111.27723803
offspring_43_11,111.25991806
offspring_43_12,111.25071283
offspring_43_13,111.09346868
offspring_43_14,110.96084268
offspring_43_15,110.86803338
offspring_43_16,111.55071283
offspring_43_17,110.96492895
offspring_43_18,111.25071283
offspring_43_19,111.14651908
offspring_43_20,111.30376323
offspring_43_21,111.25991806
offspring_43_22,111.99145357
offspring_43_23,111.59646504
offspring_43_24,111.33028843
offspring_43_25,111.27723803
offspring_43_26,111.46383905
offspring_43_27,110.64352271
offspring_43_28,111.27723803
offspring_43_29,111.09346868
offspring_43_30,111.55071283
offspring_43_31,111.23339286
offspring_44_0,111.99145357
offspring_44_1,111.63529932
offspring_44_2,111.59646504
offspring_44_3,111.55572372
offspring_44_4,111.55071283
offspring_44_5,111.55071283
offspring_44_6,111.46383905
offspring_44_7,111.14651908
offspring_44_8,111.30376323
offspring_44_9,111.25071283
offspring_44_10,111.25991806
offspring_44_11,111.27723803
offspring_44_12,111.30376323
offspring_44_13,111.30376323
offspring_44_14,111.33028843
offspring_44_15,110.96084268
offspring_44_16,110.67004791
offspring_44_17,111.23339286
offspring_44_18,111.46383905
offspring_44_19,111.30376323
offspring_44_20,110.96084268
offspring_44_21,111.55071283
offspring_44_22,111.25071283
offspring_44_23,111.30376323
offspring_44_24,111.63529932
offspring_44_25,111.27723803
offspring_44_26,111.99145357
offspring_44_27,111.55572372
offspring_44_28,111.51688945
offspring_44_29,110.72309831
offspring_44_30,111.55071283
offspring_44_31,111.51187855
offspring_45_0,111.99145357
offspring_45_1,111.99145357
offspring_45_2,111.63529932
offspring_45_3,111.63529932
offspring_45_4,111.59646504
offspring_45_5,111.55572372
offspring_45_6,111.55572372
offspring_45_7,111.55071283
offspring_45_8,111.30376323
offspring_45_9,111.55071283
offspring_45_10,111.33028843
offspring_45_11,111.55071283
offspring_45_12,111.46383905
offspring_45_13,111.30376323
offspring_45_14,110.72309831
offspring_45_15,111.27723803
offspring_45_16,111.27723803
offspring_45_17,111.27723803
offspring_45_18,112.26492837
offspring_45_19,111.27723803
offspring_45_20,112.04450397
offspring_45_21,111.49766243
offspring_45_22,111.30376323
offspring_45_23,111.55071283
offspring_45_24,111.33028843
offspring_45_25,111.46383905
offspring_45_26,111.27723803
offspring_45_27,111.59646504
offspring_45_28,111.99145357
offspring_45_29,110.65773883
offspring_45_30,111.63529932
offspring_45_31,111.84341464
offspring_46_0,112.26492837
offspring_46_1,112.04450397
offspring_46_2,111.99145357
offspring_46_3,111.99145357
offspring_46_4,111.99145357
offspring_46_5,111.84341464
offspring_46_6,111.63529932
offspring_46_7,111.46383905
offspring_46_8,111.63529932
offspring_46_9,111.30376323
offspring_46_10,111.49766243
offspring_46_11,111.55071283
offspring_46_12,111.63529932
offspring_46_13,111.55071283
offspring_46_14,111.30376323
offspring_46_15,111.27723803
offspring_46_16,111.63529932
offspring_46_17,111.60877412
offspring_46_18,111.51688945
offspring_46_19,111.39564791
offspring_46_20,111.55071283
offspring_46_21,111.30376323
offspring_46_22,111.28644325
offspring_46_23,112.17614755
offspring_46_24,112.26492837
offspring_46_25,111.63529932
offspring_46_26,111.63529932
offspring_46_27,111.84341464
offspring_46_28,111.30376323
offspring_46_29,111.99145357
offspring_46_30,111.55071283
offspring_46_31,112.26492837
offspring_47_0,112.26492837
offspring_47_1,112.26492837
offspring_47_2,112.26492837
offspring_47_3,112.17614755
offspring_47_4,112.04450397
offspring_47_5,111.99145357
offspring_47_6,111.99145357
offspring_47_7,111.55071283
offspring_47_8,111.46383905
offspring_47_9,111.63529932
offspring_47_10,111.55071283
offspring_47_11,111.99145357
offspring_47_12,111.99145357
offspring_47_13,111.60877412
offspring_47_14,111.30376323
offspring_47_15,111.63529932
offspring_47_16,111.57723803
offspring_47_17,112.14962235
offspring_47_18,111.63529932
offspring_47_19,111.30376323
offspring_47_20,111.60877412
offspring_47_21,112.29145357
offspring_47_22,111.96492837
offspring_47_23,112.29145357
offspring_47_24,111.99145357
offspring_47_25,112.04450397
offspring_47_26,111.46383905
offspring_47_27,111.55071283
offspring_47_28,111.55071283
offspring_47_29,111.57723803
offspring_47_30,111.33121305
offspring_47_31,111.88725982
offspring_48_0,109.70986344
offspring_48_1,112.29145357
offspring_48_2,112.26492837
offspring_48_3,112.26492837
offspring_48_4,112.26492837
offspring_48_5,112.17614755
offspring_48_6,112.14962235
offspring_48_7,111.99145357
offspring_48_8,112.04450397
offspring_48_9,111.88725982
offspring_48_10,111.55071283
offspring_48_11,111.60877412
offspring_48_12,111.99145357
offspring_48_13,111.55071283
offspring_48_14,111.14651908
offspring_48_15,111.30376323
offspring_48_16,111.63529932
offspring_48_17,111.55071283
offspring_48_18,112.29145357
offspring_48_19,111.99145357
offspring_48_20,111.99145357
offspring_48_21,112.26492837
offspring_48_22,111.58224892
offspring_48_23,112.29145357
offspring_48_24,111.14651908
offspring_48_25,111.8680328
offspring_48_26,111.30376323
offspring_48_27,112.17614755
offspring_48_28,112.17614755
offspring_48_29,111.86073462
offspring_48_30,112.26492837
offspring_48_31,111.43731385
offspring_49_0,112.29145357
offspring_49_1,112.29145357
offspring_49_2,112.29145357
offspring_49_3,112.26492837
offspring_49_4,112.26492837
offspring_49_5,112.26492837
offspring_49_6,112.26492837
offspring_49_7,112.26492837
offspring_49_8,112.14962235
offspring_49_9,112.17614755
offspring_49_10,112.17614755
offspring_49_11,111.88725982
offspring_49_12,111.55071283
offspring_49_13,112.17614755
offspring_49_14,111.99145357
offspring_49_15,111.58224892
offspring_49_16,112.04450397
offspring_49_17,111.99145357
offspring_49_18,112.17614755
offspring_49_19,112.17614755
offspring_49_20,112.29145357
offspring_49_21,112.23840317
offspring_49_22,112.29145357
offspring_49_23,112.29145357
offspring_49_24,112.26492837
offspring_49_25,111.88725982
offspring_49_26,111.55071283
offspring_49_27,112.17614755
offspring_49_28,112.26492837
offspring_49_29,112.14962235
offspring_49_30,112.26492837
offspring_49_31,112.16073461
offspring_50_0,112.29145357
offspring_50_1,109.95463382
offspring_50_2,112.29145357
offspring_50_3,112.29145357
offspring_50_4,112.29145357
offspring_50_5,112.29145357
offspring_50_6,112.26492837
offspring_50_7,112.26492837
offspring_50_8,112.26492837
offspring_50_9,112.17614755
offspring_50_10,111.99145357
offspring_50_11,112.17614755
offspring_50_12,111.99145357
offspring_50_13,112.26492837
offspring_50_14,112.14962235
offspring_50_15,112.17614755
offspring_50_16,112.17614755
offspring_50_17,112.26492837
offspring_50_18,112.29145357
offspring_50_19,111.96492837
offspring_50_20,112.29145357
offspring_50_21,111.41078865
offspring_50_22,112.14962235
offspring_50_23,112.29145357
offspring_50_24,112.66182394
offspring_50_25,111.83230238
offspring_50_26,112.26492837
offspring_50_27,112.17614755
offspring_50_28,111.83230238
offspring_50_29,112.66182394
offspring_50_30,111.9476084
offspring_50_31,112.26492837
offspring_51_0,112.66182394
offspring_51_1,112.66182394
offspring_51_2,112.29145357
offspring_51_3,112.29145357
offspring_51_4,112.29145357
offspring_51_5,112.29145357
offspring_51_6,112.29145357
offspring_51_7,112.29145357
offspring_51_8,112.17614755
offspring_51_9,112.29145357
offspring_51_10,112.17614755
offspring_51_11,112.26492837
offspring_51_12,112.26492837
offspring_51_13,112.29145357
offspring_51_14,112.17614755
offspring_51_15,111.99145357
offspring_51_16,112.26492837
offspring_51_17,112.66182394
offspring_51_18,112.29145357
offspring_51_19,112.29145357
offspring_51_20,111.99145357
offspring_51_21,112.17614755
offspring_51_22,112.17614755
offspring_51_23,112.29145357
offspring_51_24,112.26492837
offspring_51_25,112.31797877
offspring_51_26,112.29145357
offspring_51_27,112.26492837
offspring_51_28,112.26492837
offspring_51_29,112.17614755
offspring_51_30,112.66182394
offspring_51_31,112.29145357
offspring_52_0,112.66182394
offspring_52_1,112.66182394
offspring_52_2,112.66182394
offspring_52_3,112.66182394
offspring_52_4,112.31797877
offspring_52_5,112.29145357
offspring_52_6,112.29145357
offspring_52_7,112.29145357
offspring_52_8,112.29145357
offspring_52_9,112.29145357
offspring_52_10,112.26492837
offspring_52_11,112.29145357
offspring_52_12,112.17614755
offspring_52_13,112.26492837
offspring_52_14,112.29145357
offspring_52_15,112.29145357
offspring_52_16,112.29145357
offspring_52_17,112.29145357
offspring_52_18,112.29145357
offspring_52_19,112.63529874
offspring_52_20,112.17614755
offspring_52_21,112.66182394
offspring_52_22,112.29145357
offspring_52_23,112.29145357
offspring_52_24,112.29145357
offspring_52_25,112.29145357
offspring_52_26,112.66182394
offspring_52_27,112.26492837
offspring_52_28,112.31797877
offspring_52_29,112.29145357
offspring_52_30,112.29145357
offspring_52_31,112.66182394
offspring_53_0,112.66182394
offspring_53_1,112.66182394
offspring_53_2,112.66182394
offspring_53_3,112.66182394
offspring_53_4,112.66182394
offspring_53_5,112.66182394
offspring_53_6,112.66182394
offspring_53_7,112.29145357
offspring_53_8,112.29145357
offspring_53_9,112.63529874
offspring_53_10,112.29145357
offspring_53_11,112.31797877
offspring_53_12,112.29145357
offspring_53_13,112.29145357
offspring_53_14,112.29145357
offspring_53_15,112.17614755
offspring_53_16,112.29145357
offspring_53_17,112.66182394
offspring_53_18,112.29145357
offspring_53_19,112.66182394
offspring_53_20,112.29145357
offspring_53_21,112.66182394
offspring_53_22,112.29145357
offspring_53_23,112.31797877
offspring_53_24,112.29145357
offspring_53_25,112.63529874
offspring_53_26,112.29145357
offspring_53_27,112.29145357
offspring_53_28,112.29145357
offspring_53_29,112.66182394
offspring_53_30,112.20267275
offspring_53_31,112.63529874
offspring_54_0,112.66182394
offspring_54_1,112.66182394
offspring_54_2,112.66182394
offspring_54_3,112.66182394
offspring_54_4,112.66182394
offspring_54_5,112.66182394
offspring_54_6,112.66182394
offspring_54_7,112.29145357
offspring_54_8,112.63529874
offspring_54_9,112.66182394
offspring_54_10,112.31797877
offspring_54_11,112.29145357
offspring_54_12,112.66182394
offspring_54_13,112.29145357
offspring_54_14,112.29145357
offspring_54_15,112.29145357
offspring_54_16,112.29145357
offspring_54_17,112.29145357
offspring_54_18,112.66182394
offspring_54_19,112.66182394
offspring_54_20,112.26492837
offspring_54_21,112.68834914
offspring_54_22,112.29145357
offspring_54_23,112.66182394
offspring_54_24,112.29145357
offspring_54_25,112.68834914
offspring_54_26,112.29145357
offspring_54_27,112.29145357
offspring_54_28,112.66182394
offspring_54_29,112.29145357
offspring_54_30,112.63529874
offspring_54_31,112.66182394
offspring_55_0,112.68834914
offspring_55_1,112.68834914
offspring_55_2,112.66182394
offspring_55_3,112.66182394
offspring_55_4,112.66182394
offspring_55_5,112.66182394
offspring_55_6,112.66182394
offspring_55_7,112.29145357
offspring_55_8,112.66182394
offspring_55_9,112.66182394
offspring_55_10,112.66182394
offspring_55_11,112.29145357
offspring_55_12,112.66182394
offspring_55_13,112.31797877
offspring_55_14,112.66182394
offspring_55_15,112.29145357
offspring_55_16,112.66182394
offspring_55_17,112.66182394
offspring_55_18,112.31797877
offspring_55_19,112.66182394
offspring_55_20,112.66182394
offspring_55_21,112.68834914
offspring_55_22,112.29145357
offspring_55_23,112.66182394
offspring_55_24,112.66182394
offspring_55_25,112.66182394
offspring_55_26,112.66182394
offspring_55_27,112.68834914
offspring_55_28,112.66182394
offspring_55_29,112.66182394
offspring_55_30,112.66182394
offspring_55_31,112.66182394
offspring_56_0,112.68834914
offspring_56_1,112.68834914
offspring_56_2,112.68834914
offspring_56_3,112.68834914
offspring_56_4,112.66182394
offspring_56_5,112.66182394
offspring_56_6,112.66182394
offspring_56_7,112.66182394
offspring_56_8,112.66182394
offspring_56_9,112.66182394
offspring_56_10,112.66182394
offspring_56_11,112.29145357
offspring_56_12,112.66182394
offspring_56_13,112.66182394
offspring_56_14,112.66182394
offspring_56_15,112.66182394
offspring_56_16,112.66182394
offspring_56_17,112.66182394
offspring_56_18,112.66182394
offspring_56_19,112.68834914
offspring_56_20,112.68834914
offspring_56_21,112.66182394
offspring_56_22,112.29145357
offspring_56_23,112.66182394
offspring_56_24,112.66182394
offspring_56_25,112.66182394
offspring_56_26,112.66182394
offspring_56_27,112.66182394
offspring_56_28,112.68834914
offspring_56_29,112.66182394
offspring_56_30,112.68834914
offspring_56_31,112.66182394
offspring_57_0,112.68834914
offspring_57_1,112.68834914
offspring_57_2,112.68834914
offspring_57_3,112.68834914
offspring_57_4,112.68834914
offspring_57_5,112.68834914
offspring_57_6,112.68834914
offspring_57_7,112.66182394
offspring_57_8,112.66182394
offspring_57_9,112.66182394
offspring_57_10,112.66182394
offspring_57_11,112.66182394
offspring_57_12,112.66182394
offspring_57_13,112.66182394
offspring_57_14,112.66182394
offspring_57_15,112.66182394
offspring_57_16,112.66182394
offspring_57_17,112.66182394
offspring_57_18,112.68834914
offspring_57_19,112.68834914
offspring_57_20,112.66182394
offspring_57_21,112.66182394
offspring_57_22,112.68834914
offspring_57_23,112.66182394
offspring_57_24,112.68834914
offspring_57_25,112.66182394
offspring_57_26,112.68834914
offspring_57_27,112.66182394
offspring_57_28,112.66182394
offspring_57_29,112.66182394
offspring_57_30,112.68834914
offspring_57_31,112.66182394
offspring_58_0,112.68834914
offspring_58_1,112.68834914
offspring_58_2,112.68834914
offspring_58_3,112.68834914
offspring_58_4,112.68834914
offspring_58_5,112.68834914
offspring_58_6,112.68834914
offspring_58_7,112.68834914
offspring_58_8,112.66182394
offspring_58_9,112.66182394
offspring_58_10,112.66182394
offspring_58_11,112.66182394
offspring_58_12,112.68834914
offspring_58_13,112.66182394
offspring_58_14,112.66182394
offspring_58_15,112.68834914
offspring_58_16,112.66182394
offspring_58_17,112.68834914
offspring_58_18,112.68834914
offspring_58_19,112.66182394
offspring_58_20,112.66182394
offspring_58_21,112.66182394
offspring_58_22,112.68834914
offspring_58_23,112.68834914
offspring_58_24,112.68834914
offspring_58_25,112.68834914
offspring_58_26,112.66182394
offspring_58_27,112.66182394
offspring_58_28,112.68834914
offspring_58_29,112.68834914
offspring_58_30,112.66182394
offspring_58_31,112.68834914
offspring_59_0,112.68834914
offspring_59_1,112.68834914
offspring_59_2,112.68834914
offspring_59_3,112.68834914
offspring_59_4,112.68834914
offspring_59_5,112.68834914
offspring_59_6,112.68834914
offspring_59_7,112.66182394
offspring_59_8,112.68834914
offspring_59_9,112.68834914
offspring_59_10,112.68834914
offspring_59_11,112.66182394
offspring_59_12,112.66182394
offspring_59_13,112.68834914
offspring_59_14,112.68834914
offspring_59_15,112.68834914
offspring_59_16,112.66182394
offspring_59_17,112.68834914
offspring_59_18,112.68834914
offspring_59_19,112.68834914
offspring_59_20,112.68834914
offspring_59_21,112.68834914
offspring_59_22,112.68834914
offspring_59_23,112.66182394
offspring_59_24,112.68834914
offspring_59_25,112.68834914
offspring_59_26,112.66182394
offspring_59_27,112.68834914
offspring_59_28,112.68834914
offspring_59_29,112.68834914
offspring_59_30,112.68834914
offspring_59_31,112.66182394
offspring_60_0,112.68834914
offspring_60_1,112.68834914
offspring_60_2,112.68834914
offspring_60_3,112.68834914
offspring_60_4,112.68834914
offspring_60_5,112.68834914
offspring_60_6,112.68834914
offspring_60_7,112.68834914
offspring_60_8,112.68834914
offspring_60_9,112.68834914
offspring_60_10,112.68834914
offspring_60_11,112.68834914
offspring_60_12,112.66182394
offspring_60_13,112.68834914
offspring_60_14,112.66182394
offspring_60_15,112.66182394
offspring_60_16,112.68834914
offspring_60_17,112.68834914
offspring_60_18,112.68834914
offspring_60_19,112.68834914
offspring_60_20,112.68834914
offspring_60_21,112.68834914
offspring_60_22,112.68834914
offspring_60_23,112.68834914
offspring_60_24,112.68834914
offspring_60_25,112.66182394
offspring_60_26,112.66182394
offspring_60_27,112.68834914
offspring_60_28,112.68834914
offspring_60_29,112.68834914
offspring_60_30,112.68834914
offspring_60_31,112.68834914
